HEADERNFFORN20230323101640.DAT                                                                                                     
98553852I10001DD786300000541000190350667122012023C018478890000010000000149873000022481000010492000010492000000000        00240     
98553852N53001AC150200000550400190350667117022023C018515941000020000000299746000044962000020983000020983000000000        00050     
98553852S61001DD284600000553600190350667128022023C018525198000010000000149873000022481000010492000010492000000000        00010     
98553852G59001PA058300000538900190350667127012023C018487083000020000000299746000044962000020983000020983000000000        00010     
98553852J63001AC270100000541100190350667127012023C018487105000020000000299746000044962000020983000020983000000000        00010     
98553852V41001MB230100000541200190350667124012023C018481340000010000000149873000022481000010492000010492000000000        00010     
98553852A25001MB230100000541300190350667124012023C018481343000010000000149873000022481000010492000010492000000000        00010     
98553852E92001MB230100000541400190350667124012023C018481344000010000000149873000022481000010492000010492000000000        00010     
98553852F61001MB230100000545800190350667124012023C018481348000010000000149873000022481000010492000010492000000000        00010     
98553852V19001MB230100000541700190350667124012023C018481350000010000000149873000022481000010492000010492000000000        00010     
98553852V24001MB230100000541800190350667124012023C018481351000010000000149873000022481000010492000010492000000000        00010     
98553852V25001MB230100000541900190350667124012023C018481354000010000000149873000022481000010492000010492000000000        00010     
98553852I95001DD551700000553700190350667128022023C018525200000020000000299746000044962000020983000020983000000000        00010     
98553852S21001DD592700000553800190350667128022023C018525203000010000000149873000022481000010492000010492000000000        00010     
98553852S31001DD411700000553900190350667128022023C018525204000010000000149873000022481000010492000010492000000000        00010     
98553852S54001DD014500000542000190350667127012023C018487193000030000000449619000067443000031474000031474000000000        00010     
98553852V95001AE02AA00000550500190350667113022023C018508072000010000000149873000022481000010492000010492000000000        00010     
98553852A57001AC070200000554000190350667107022023C018498695000100000001498730000224810000104912000104912000000000        00010     
98553852D34001CF022300000550600190350667110022023C018505289000100000001498730000224810000104912000104912000000000        00010     
98553852E68001DD452300000548300190350667116022023C018514149000030000000449619000067443000031474000031474000000000        00030     
98553852B05001NN203700000548400190350667107022023C018499200000040000000599492000089924000041965000041965000000000        00010     
98553852M37001DD710600000554100190350667109022023C018503312000040000000599492000089924000041965000041965000000000        00010     
98553852B58001AC014200000550700190350667123022023C018518453000030000000449619000067443000031474000031474000000000        00010     
98553852G55001DD854600000548500190350667123022023C018518554000020000000299746000044962000020983000020983000000000        00010     
98553852P92001DD634500000554200190350667111022023C018506942000010000000149873000022481000010492000010492000000000        00160     
98553852B40001DD883600000550800190350667115022023C018511961000100000001498730000224810000104912000104912000000000        00010     
98553852B85001DD433100000542100190350667119012023C018474836000040000000599492000089924000041965000041965000000000        00010     
98553852Z10001DD632800000542200190350667122012023C018478889000010000000149873000022481000010492000010492000000000        00030     
98553852C68001ACE20500000548600190350667117022023C018515063000050000000749365000112405000052456000052456000000000        00010     
98553852P78001DD789600000554300190350667109022023C018504461000020000000299746000044962000020983000020983000000000        00010     
98553852M80001AC025 00000550900190350667113022023C018507013000050000000749365000112405000052456000052456000000000        00010     
98553852D96001ACE20400000554400190350667117022023C018515116000050000000749365000112405000052456000052456000000000        00010     
98553852G59001PA059700000551000190350667115022023C018512099000100000001498730000224810000104912000104912000000000        00010     
98553852J72001DD314900000554500190350667124022023C018521905000010000000149873000022481000010492000010492000000000        00010     
98553852C14001DD628400000554600190350667124022023C018521910000020000000299746000044962000020983000020983000000000        00010     
98553852D99001ACE03100000539100190350667131012023C018490653000050000000749365000112405000052456000052456000000000        00010     
98553852I14001MONT0100000548700190350667106022023C018498251000010000000149873000022481000010492000010492000000000        00030     
98553852N52001NV098300000559500190350667110032023C018541396000010000000149873000022481000010492000010492000000000        00010     
98553852U09001MBPREV00000542300190350667124012023C018482332000020000000299746000044962000020983000020983000000000        00010     
98553852B77001MA022300000554700190350667108022023C018501102000010000000149873000022481000010492000010492000000000        00010     
98553852S16001AC230100000542400190350667123012023C018479532000010000000149873000022481000010492000010492000000000        00010     
98553852A36001AC020200000554800190350667102022023C018492925000010000000149873000022481000010492000010492000000000        00010     
98553852T08001AC250200000551100190350667125022023C018522468000010000000149873000022481000010492000010492000000000        00010     
98553852F44001AC250100000542500190350667125012023C018482882000010000000149873000022481000010492000010492000000000        00010     
98553852V27001AM230200000554900190350667108022023C018501143000020000000299746000044962000020983000020983000000000        00020     
98553852J85001NVM10000000548800190350667108022023C018502313000030000000449619000067443000031474000031474000000000        00080     
98553852P48001DD377800000539200190350667126012023C018485732000050000000749365000112405000052456000052456000000000        00160     
98553852C04001NM040100000542600190350667123012023C018479310000010000000149873000022481000010492000010492000000000        00010     
98553852N17001NM170100000542700190350667123012023C018479313000010000000149873000022481000010492000010492000000000        00010     
98553852R07001NM070100000542800190350667123012023C018479315000010000000149873000022481000010492000010492000000000        00010     
98553852U20001DD164300000548900190350667127022023C018523164000020000000299746000044962000020983000020983000000000        00010     
98553852R41001DD522500000555000190350667108022023C018502416000030000000449619000067443000031474000031474000000000        00010     
98553852C48001DD547600000542900190350667127012023C018486581000010000000149873000022481000010492000010492000000000        00010     
98553852C58001DD344900000543000190350667127012023C018486582000010000000149873000022481000010492000010492000000000        00010     
98553852C78001DD680800000543100190350667127012023C018486588000010000000149873000022481000010492000010492000000000        00010     
98553852H59001DD142400000549000190350667117022023C018515643000030000000449619000067443000031474000031474000000000        00010     
98553852X88001AC297300000543200190350667131012023C018490550000020000000299746000044962000020983000020983000000000        00030     
98553852N48001NV108900000543300190350667131012023C018490626000020000000299746000044962000020983000020983000000000        00010     
98553852S87001AC270100000543400190350667127012023C018486606000010000000149873000022481000010492000010492000000000        00010     
98553852E50001AC270100000543500190350667127012023C018486610000010000000149873000022481000010492000010492000000000        00010     
98553852X44001DD109600000549100190350667127022023C018523223000050000000749365000112405000052456000052456000000000        00010     
98553852S78001AC310100000543600190350667131012023C018490886000500000007493650001124048000524556000524556000000000        00010     
98553852B98001DD310100000555100190350667101022023C018490916000150000002248095000337215000157367000157367000000000        00010     
98553852M36001AC270100000543700190350667127012023C018486615000010000000149873000022481000010492000010492000000000        00010     
98553852I09001DD277600000543800190350667124012023C018481967000010000000149873000022481000010492000010492000000000        00010     
98553852P68001DD014800000539300190350667124012023C018481977000050000000749365000112405000052456000052456000000000        00010     
98553852B60001AC020200000555200190350667102022023C018492926000010000000149873000022481000010492000010492000000000        00010     
98553852C14001AC020200000555300190350667102022023C018492927000010000000149873000022481000010492000010492000000000        00010     
98553852H150018970AC00000551200190350667127022023C018523890000050000000749365000112405000052456000052456000000000        00030     
98553852H150018970AC00000551300190350667127022023C018523890000050000000749365000112405000052456000052456000000000        00040     
98553852H150018970AC00000551400190350667127022023C018523890000050000000749365000112405000052456000052456000000000        00050     
98553852L30001AC300100000543900190350667130012023C018488239000010000000149873000022481000010492000010492000000000        00010     
98553852F60001AC170200000555400190350667117022023C018515894000030000000449619000067443000031474000031474000000000        00250     
98553852C15001AC020200000555500190350667102022023C018492928000010000000149873000022481000010492000010492000000000        00010     
98553852J57001AC020200000555600190350667102022023C018492930000010000000149873000022481000010492000010492000000000        00010     
98553852R49001DD147300000544000190350667124012023C018482028000020000000299746000044962000020983000020983000000000        00040     
98553852U19001DD464000000555700190350667116022023C018513786000050000000749365000112405000052456000052456000000000        00010     
98553852V15001DD884900000539400190350667130012023C018488271000100000001498730000224810000104912000104912000000000        00010     
98553852J67001AC020200000549200190350667102022023C018492938000020000000299746000044962000020983000020983000000000        00020     
98553852G15001DJ020100000544100190350667124012023C018482102000020000000299746000044962000020983000020983000000000        00030     
98553852R81001MBPREV00000544200190350667124012023C018482136000020000000299746000044962000020983000020983000000000        00010     
98553852M76001DD816500000549300190350667116022023C018513948000060000000899238000134886000062947000062947000000000        00010     
98553852R69001DD022400000555800190350667128022023C018525999000010000000149873000022481000010492000010492000000000        00010     
98553852V43001AC130200000555900190350667113022023C018507447000020000000299746000044962000020983000020983000000000        00010     
98553852W25001DD934000000556000190350667102022023C018493044000010000000149873000022481000010492000010492000000000        00010     
98553852E92001EE896600000556200190350667116022023C018514458000070000001049111000157367000073438000073438000000000        00010     
98553852O02001DD544400000556300190350667120022023C018516700000100000001498730000224810000104912000104912000000000        00020     
98553852J37001AC170200000551500190350667117022023C018514825000100000001498730000224810000104912000104912000000000        00010     
98553852U27001DD984700000544300190350667119012023C018475884000010000000149873000022481000010492000010492000000000        00010     
98553852I95001AC122300000556400190350667103022023C018494788000010000000149873000022481000010492000010492000000000        00050     
98553852I96001AC122300000556500190350667103022023C018494789000010000000149873000022481000010492000010492000000000        00020     
98553852F38001DD004400000556700190350667114022023C018510066000020000000299746000044962000020983000020983000000000        00020     
98553852G59001PA057100000539600190350667119012023C018476088000020000000299746000044962000020983000020983000000000        00010     
98553852U05001DD695800000556800190350667108022023C018502542000010000000149873000022481000010492000010492000000000        00030     
98553852R40001DD545100000556900190350667123022023C018519694000030000000449619000067443000031474000031474000000000        00030     
98553852C47001DD112600000551600190350667103022023C018494633000020000000299746000044962000020983000020983000000000        00010     
98553852D47001DD309600000544400190350667127012023C018487640000020000000299746000044962000020983000020983000000000        00010     
98553852E01001EST00500000539800190350667119012023C018475902000030000000449619000067443000031474000031474000000000        00130     
98553854M65001DD093900000539900190350667123012023C018479325000100000001498730000224810000104912000104912000000000        00010     
98553852S31001AC122300000557000190350667103022023C018494791000010000000149873000022481000010492000010492000000000        00070     
98553852S21001AC122300000557100190350667103022023C018494792000010000000149873000022481000010492000010492000000000        00020     
98553852S45001AC122300000557200190350667103022023C018494794000010000000149873000022481000010492000010492000000000        00080     
98553852L45001AC140200000549400190350667114022023C018510228000030000000449619000067443000031474000031474000000000        00060     
98553852R81001DD887600000544500190350667120012023C018477712000040000000599492000089924000041965000041965000000000        00010     
98553852G87001MULT0100000560900190350667114022023C018509635000010000000149873000022481000010492000010492000000000        00010     
98553852N46001NV094100000557300190350667114022023C018509640000010000000149873000022481000010492000010492000000000        00010     
98553852N57001NV098200000557400190350667114022023C018509649000010000000149873000022481000010492000010492000000000        00010     
98553852C47001DD113000000551700190350667106022023C018497953000020000000299746000044962000020983000020983000000000        00010     
98553852R33001DD012800000544600190350667123012023C018480035000010000000149873000022481000010492000010492000000000        00030     
98553852K15001DD289700000557500190350667103022023C018494795000010000000149873000022481000010492000010492000000000        00010     
98553852R97001AC030200000557600190350667103022023C018494807000050000000749365000112405000052456000052456000000000        00010     
98553852C31001DD205100000551800190350667115022023C018512201000040000000599492000089924000041965000041965000000000        00030     
98553852G41001MONT0200000551900190350667115022023C018512262000100000001498730000224810000104912000104912000000000        00010     
98553852A21001DD338100000557700190350667116022023C018513305000030000000449619000067443000031474000031474000000000        00010     
98553852K30001DD472300000544700190350667120012023C018477719000030000000449619000067443000031474000031474000000000        00010     
98553852R08001AC200300000540000190350667120012023C018477946000050000000749365000112405000052456000052456000000000        00010     
98553852R10001AC200200000540200190350667120012023C018477956000050000000749365000112405000052456000052456000000000        00010     
98553852L49001DD269700000557800190350667108022023C018502597000050000000749365000112405000052456000052456000000000        00030     
98553852N27001NV095300000557900190350667114022023C018509652000010000000149873000022481000010492000010492000000000        00010     
98553852N28001NV095400000558000190350667114022023C018509667000010000000149873000022481000010492000010492000000000        00010     
98553852G63001ZZ005700000558100190350667114022023C018509992000020000000299746000044962000020983000020983000000000        00020     
98553852P78001DD788800000549500190350667106022023C018498438000020000000299746000044962000020983000020983000000000        00010     
98553852N09001NM090100000544800190350667123012023C018479057000040000000599492000089924000041965000041965000000000        00010     
98553852A60001DD027200000558200190350667115022023C018511573000010000000149873000022481000010492000010492000000000        00010     
98553852K94001DD258200000558300190350667113022023C018508453000010000000149873000022481000010492000010492000000000        00010     
98553852J59001MVN00100000544900190350667123012023C018480160000020000000299746000044962000020983000020983000000000        00010     
98553852J85001MVN00100000545000190350667123012023C018480161000030000000449619000067443000031474000031474000000000        00010     
98553852O28001MVN00100000545200190350667123012023C018480162000010000000149873000022481000010492000010492000000000        00010     
98553852I68001MONT0100000545300190350667123012023C018480174000020000000299746000044962000020983000020983000000000        00030     
98553852I21001DD119100000558400190350667103022023C018496091000020000000299746000044962000020983000020983000000000        00030     
98553852D73001DD013300000545400190350667123012023C018479475000010000000149873000022481000010492000010492000000000        00010     
98553852A44001AC250100000545500190350667125012023C018483100000010000000149873000022481000010492000010492000000000        00010     
98553852S44001AC250100000545600190350667125012023C018483099000010000000149873000022481000010492000010492000000000        00010     
98553852E32001AC250100000545700190350667125012023C018483143000010000000149873000022481000010492000010492000000000        00010     
98553852J72001DD316300000559800190350667102032023C018530054000010000000149873000022481000010492000010492000000000        00010     
98553852S47001AC250100000541600190350667125012023C018483130000010000000149873000022481000010492000010492000000000        00010     
98553852J32001AC250100000545900190350667125012023C018483148000010000000149873000022481000010492000010492000000000        00010     
98553852M88001AC250100000546000190350667125012023C018483132000010000000149873000022481000010492000010492000000000        00010     
98553852M32001AC250100000546100190350667125012023C018483151000010000000149873000022481000010492000010492000000000        00010     
98553852M37001DD706300000546200190350667124012023C018480796000010000000149873000022481000010492000010492000000000        00020     
98553852L87001AC250100000546300190350667125012023C018483134000010000000149873000022481000010492000010492000000000        00010     
98553852A32001AC250100000546400190350667125012023C018483140000010000000149873000022481000010492000010492000000000        00010     
98553852D17001DD823800000546500190350667123012023C018479200000010000000149873000022481000010492000010492000000000        00010     
98553852J85001MBPREV00000546600190350667123012023C018479281000090000001348857000202329000094420000094420000000000        00010     
98553852N08001NM080100000546700190350667123012023C018479296000060000000899238000134886000062947000062947000000000        00010     
98553852N43001NM430100000546800190350667123012023C018479307000070000001049111000157367000073438000073438000000000        00010     
98553852G01001DDCF0100000549600190350667127022023C018522857000040000000599492000089924000041965000041965000000000        00010     
98553852G04001DDCF0100000549700190350667127022023C018522860000040000000599492000089924000041965000041965000000000        00010     
98553852X44001AC250100000546900190350667125012023C018483093000020000000299746000044962000020983000020983000000000        00010     
98553852K94001DD261100000558500190350667127022023C018523044000010000000149873000022481000010492000010492000000000        00010     
98553852T39001DD009400000549800190350667127022023C018523062000020000000299746000044962000020983000020983000000000        00010     
98553852S95001DD471100000558600190350667108022023C018501983000030000000449619000067443000031474000031474000000000        00010     
98553852J51001DD084200000558700190350667108022023C018502230000010000000149873000022481000010492000010492000000000        00010     
98553852J50001DD498400000558800190350667108022023C018502241000010000000149873000022481000010492000010492000000000        00010     
98553852G22001DDEF5100000549900190350667108022023C018502269000100000001498730000224810000104912000104912000000000        00010     
98553852T20001DD360300000558900190350667108022023C018501441000030000000449619000067443000031474000031474000000000        00010     
98553852F39001NV101700000559600190350667110032023C018541404000010000000149873000022481000010492000010492000000000        00010     
98553852N47001NV099700000559700190350667110032023C018541407000010000000149873000022481000010492000010492000000000        00010     
98553852W36001AC150200000550000190350667116022023C018512772000050000000749365000112405000052456000052456000000000        00110     
98553852J88001MONT0100000550100190350667116022023C018513054000010000000149873000022481000010492000010492000000000        00010     
98553852E49001AC130200000559000190350667113022023C018507559000010000000149873000022481000010492000010492000000000        00010     
98553852X84001AC160200000559100190350667116022023C018512780000010000000149873000022481000010492000010492000000000        00010     
98553852S98001AC130200000559200190350667113022023C018507561000010000000149873000022481000010492000010492000000000        00010     
98553852V15001DD403100000552000190350667116022023C018513270000060000000899238000134886000062947000062947000000000        00080     
98553852M88001DD143400000559300190350667118022023C018516532000020000000299746000044962000020983000020983000000000        00010     
98553852B55001DD789900000559400190350667121022023C018517107000010000000149873000022481000010492000010492000000000        00020     
98553852F82001DDC54100000552100190350667128022023C018525788000060000000899238000134886000062947000062947000000000        00010     
98553852O44001AC250100000547000190350667125012023C018483094000010000000149873000022481000010492000010492000000000        00010     
98553852N60001NM205300000552200190350667128022023C018525816000010000000149873000022481000010492000010492000000000        00070     
98553852W44001AC250100000547100190350667125012023C018483096000010000000149873000022481000010492000010492000000000        00010     
98553852J78001AC160200000559900190350667116022023C018512800000010000000149873000022481000010492000010492000000000        00010     
98553852L01001DD526000000552300190350667124022023C018521580000010000000149873000022481000010492000010492000000000        00020     
98553852U25001DD155600000560000190350667124022023C018521659000020000000299746000044962000020983000020983000000000        00010     
98553852D35001DD407300000547200190350667131012023C018490386000070000001049111000157367000073438000073438000000000        00020     
98553852A82001DD230200000540300190350667120012023C018476907000020000000299746000044962000020983000020983000000000        00020     
98553852T04001DD117600000540400190350667120012023C018476929000020000000299746000044962000020983000020983000000000        00010     
98553852N37001AC200100000547300190350667120012023C018478080000010000000149873000022481000010492000010492000000000        00050     
98553852G41001CAMP0100000552400190350667110022023C018504981000100000001498730000224810000104912000104912000000000        00010     
98553852C37001DD654600000560700190350667110022023C018505003000020000000299746000044962000020983000020983000000000        00160     
98553852F25001DD882000000560800190350667114022023C018510422000020000000299746000044962000020983000020983000000000        00010     
98553852J63001AC030200000560100190350667103022023C018495398000150000002248095000337215000157367000157367000000000        00140     
98553852N88001AC200100000547400190350667120012023C018478136000020000000299746000044962000020983000020983000000000        00010     
98553852D01001DD020500000560200190350667101022023C018492434000020000000299746000044962000020983000020983000000000        00120     
98553852V79001EST15600000560300190350667109022023C018503175000020000000299746000044962000020983000020983000000000        00010     
98553852C31001DD190100000540600190350667119012023C018474991000020000000299746000044962000020983000020983000000000        00010     
